År,Antal dgr,Tabellnr,Inkomst fr.o.m.,Inkomst t.o.m.,Kolumn 1,Kolumn 2,Kolumn 3,Kolumn 4,Kolumn 5,Kolumn 6,
2019,30B,32,19201,19300,3960,4072,1857,5353,5562,5562,
2019,30B,32,19301,19400,3988,4109,1889,5390,5600,5600,
2019,30B,32,19401,19500,4016,4144,1919,5424,5634,5634,
2019,30B,32,19501,19600,4045,4181,1951,5457,5669,5669,
2019,30B,32,19601,19700,4073,4218,1983,5491,5704,5704,
2019,30B,32,19701,19800,4101,4253,2013,5525,5738,5738,
2019,30B,32,19801,19900,4129,4290,2045,5562,5776,5776,
2019,30B,32,19901,20000,4157,4328,2078,5596,5810,5810,
2019,30B,32,20001,20200,4214,4400,2140,5664,5880,5880,
2019,30B,32,20201,20400,4270,4474,2204,5734,5952,5952,
2019,30B,32,20401,20600,4326,4546,2266,5802,6021,6021,
2019,30B,32,20601,20800,4383,4613,2323,5870,6090,6090,
2019,30B,32,20801,21000,4439,4677,2377,5940,6162,6162,
2019,30B,32,21001,21200,4495,4744,2434,6008,6232,6232,
2019,30B,32,21201,21400,4552,4808,2488,6078,6304,6304,
2019,30B,32,21401,21600,4608,4874,2544,6146,6373,6373,
2019,30B,32,21601,21800,4664,4938,2598,6214,6442,6442,
2019,30B,32,21801,22000,4721,5005,2655,6284,6514,6514,
2019,30B,32,22001,22200,4777,5069,2709,6352,6584,6584,
2019,30B,32,22201,22400,4833,5136,2766,6423,6656,6656,
2019,30B,32,22401,22600,4890,5200,2820,6490,6725,6725,
2019,30B,32,22601,22800,4946,5266,2876,6558,6794,6794,
2019,30B,32,22801,23000,5002,5330,2930,6629,6866,6866,
2019,30B,32,23001,23200,5059,5397,2987,6696,6936,6936,
2019,30B,32,23201,23400,5115,5461,3041,6767,7008,7008,
2019,30B,32,23401,23600,5171,5528,3098,6835,7077,7077,
2019,30B,32,23601,23800,5228,5592,3152,6902,7146,7146,
2019,30B,32,23801,24000,5284,5658,3208,6973,7218,7218,
2019,30B,32,24001,24200,5340,5722,3262,7041,7288,7288,
2019,30B,32,24201,24400,5397,5789,3319,7111,7360,7360,
2019,30B,32,24401,24600,5453,5853,3373,7179,7429,7429,
2019,30B,32,24601,24800,5509,5920,3430,7247,7498,7498,
2019,30B,32,24801,25000,5566,5984,3484,7317,7570,7570,
2019,30B,32,25001,25200,5622,6050,3550,7385,7640,7640,
2019,30B,32,25201,25400,5678,6114,3614,7456,7712,7712,
2019,30B,32,25401,25600,5735,6178,3678,7523,7781,7781,
2019,30B,32,25601,25800,5791,6245,3745,7591,7850,7850,
2019,30B,32,25801,26000,5847,6309,3809,7661,7922,7922,
2019,30B,32,26001,26200,5904,6376,3876,7729,7992,7992,
2019,30B,32,26201,26400,5960,6440,3940,7800,8064,8064,
2019,30B,32,26401,26600,6016,6506,4006,7868,8133,8133,
2019,30B,32,26601,26800,6073,6570,4070,7935,8202,8202,
2019,30B,32,26801,27000,6129,6637,4137,8006,8274,8274,
2019,30B,32,27001,27200,6185,6701,4201,8074,8344,8344,
2019,30B,32,27201,27400,6242,6768,4268,8144,8416,8416,
2019,30B,32,27401,27600,6298,6832,4332,8212,8485,8485,
2019,30B,32,27601,27800,6354,6898,4398,8280,8554,8554,
2019,30B,32,27801,28000,6411,6962,4462,8350,8626,8626,
2019,30B,32,28001,28200,6467,7029,4529,8418,8696,8696,
2019,30B,32,28201,28400,6523,7093,4593,8488,8768,8768,
2019,30B,32,28401,28600,6580,7160,4660,8556,8837,8837,
2019,30B,32,28601,28800,6636,7224,4724,8624,8906,8906,
2019,30B,32,28801,29000,6693,7290,4790,8694,8978,8978,
2019,30B,32,29001,29200,6749,7354,4854,8762,9048,9048,
2019,30B,32,29201,29400,6805,7421,4921,8833,9120,9120,
2019,30B,32,29401,29600,6861,7485,4985,8900,9189,9189,
2019,30B,32,29601,29800,6918,7552,5052,8968,9258,9258,
2019,30B,32,29801,30000,6974,7616,5116,9039,9330,9330,
2019,30B,32,30001,30200,7030,7682,5182,9106,9400,9400,
2019,30B,32,30201,30400,7087,7746,5246,9177,9472,9472,
2019,30B,32,30401,30600,7143,7810,5310,9242,9538,9538,
2019,30B,32,30601,30800,7199,7877,5377,9304,9602,9602,
2019,30B,32,30801,31000,7255,7941,5441,9367,9666,9666,
2019,30B,32,31001,31200,7311,8008,5508,9429,9730,9730,
2019,30B,32,31201,31400,7370,8077,5577,9492,9794,9794,
2019,30B,32,31401,31600,7434,8149,5649,9554,9858,9858,
2019,30B,32,31601,31800,7498,8221,5721,9617,9922,9922,
2019,30B,32,31801,32000,7562,8293,5793,9679,9986,9986,
2019,30B,32,32001,32200,7626,8365,5865,9742,10050,10050,
2019,30B,32,32201,32400,7690,8437,5937,9804,10114,10114,
2019,30B,32,32401,32600,7754,8509,6009,9867,10178,10178,
2019,30B,32,32601,32800,7818,8581,6081,9929,10242,10242,
2019,30B,32,32801,33000,7882,8653,6153,9992,10306,10306,
2019,30B,32,33001,33200,7946,8725,6225,10054,10370,10370,
2019,30B,32,33201,33400,8010,8797,6297,10116,10434,10434,
2019,30B,32,33401,33600,8074,8869,6369,10179,10498,10498,
2019,30B,32,33601,33800,8138,8941,6441,10241,10562,10562,
2019,30B,32,33801,34000,8202,9013,6513,10304,10626,10626,
2019,30B,32,34001,34200,8266,9085,6585,10366,10690,10690,
2019,30B,32,34201,34400,8330,9157,6657,10429,10754,10754,
2019,30B,32,34401,34600,8394,9229,6729,10491,10818,10818,
2019,30B,32,34601,34800,8458,9301,6801,10554,10882,10882,
2019,30B,32,34801,35000,8522,9373,6873,10616,10946,10946,
2019,30B,32,35001,35200,8586,9445,6945,10679,11010,11010,
2019,30B,32,35201,35400,8650,9517,7017,10741,11074,11074,
2019,30B,32,35401,35600,8714,9589,7089,10803,11138,11138,
2019,30B,32,35601,35800,8778,9661,7161,10866,11202,11202,
2019,30B,32,35801,36000,8842,9733,7233,10928,11266,11266,
2019,30B,32,36001,36200,8906,9805,7305,10991,11330,11330,
2019,30B,32,36201,36400,8970,9877,7377,11053,11394,11394,
2019,30B,32,36401,36600,9034,9949,7449,11116,11458,11458,
2019,30B,32,36601,36800,9098,10021,7521,11178,11522,11522,
2019,30B,32,36801,37000,9162,10093,7593,11241,11586,11586,
2019,30B,32,37001,37200,9226,10165,7665,11303,11650,11650,
2019,30B,32,37201,37400,9290,10237,7737,11366,11714,11714,
2019,30B,32,37401,37600,9354,10309,7809,11428,11778,11778,
2019,30B,32,37601,37800,9418,10381,7881,11491,11842,11842,
2019,30B,32,37801,38000,9482,10453,7953,11553,11906,11906,
2019,30B,32,38001,38200,9546,10525,8025,11615,11970,11970,
2019,30B,32,38201,38400,9610,10597,8097,11678,12034,12034,
2019,30B,32,38401,38600,9674,10669,8169,11740,12098,12098,
2019,30B,32,38601,38800,9738,10741,8241,11803,12162,12162,
2019,30B,32,38801,39000,9802,10813,8313,11865,12226,12226,
2019,30B,32,39001,39200,9866,10885,8385,11928,12290,12290,
2019,30B,32,39201,39400,9930,10957,8457,11990,12354,12354,
2019,30B,32,39401,39600,9994,11029,8529,12053,12418,12418,
2019,30B,32,39601,39800,10058,11101,8601,12115,12482,12482,
2019,30B,32,39801,40000,10122,11173,8673,12178,12546,12546,
2019,30B,32,40001,40200,10186,11245,8745,12240,12610,12610,
2019,30B,32,40201,40400,10250,11317,8817,12302,12674,12674,
2019,30B,32,40401,40600,10314,11389,8889,12365,12738,12738,
2019,30B,32,40601,40800,10378,11461,8961,12427,12802,12802,
2019,30B,32,40801,41000,10442,11533,9033,12490,12866,12866,
2019,30B,32,41001,41200,10506,11605,9105,12552,12930,12930,
2019,30B,32,41201,41400,10570,11677,9177,12615,12994,12994,
2019,30B,32,41401,41600,10634,11749,9249,12677,13058,13058,
2019,30B,32,41601,41800,10698,11821,9321,12740,13122,13122,
2019,30B,32,41801,42000,10762,11893,9393,12802,13186,13186,
2019,30B,32,42001,42200,10860,11965,9465,12898,13284,13284,
2019,30B,32,42201,42400,10964,12037,9537,13000,13388,13388,
2019,30B,32,42401,42600,11068,12109,9609,13103,13492,13492,
2019,30B,32,42601,42800,11172,12181,9681,13205,13596,13596,
2019,30B,32,42801,43000,11276,12253,9753,13308,13700,13700,
2019,30B,32,43001,43200,11380,12325,9825,13410,13804,13804,
2019,30B,32,43201,43400,11484,12397,9897,13513,13908,13908,
2019,30B,32,43401,43600,11588,12469,9969,13615,14012,14012,
2019,30B,32,43601,43800,11692,12541,10041,13718,14116,14116,
2019,30B,32,43801,44000,11796,12613,10113,13820,14220,14220,
2019,30B,32,44001,44200,11900,12685,10185,13922,14324,14324,
2019,30B,32,44201,44400,12004,12757,10257,14025,14428,14428,
2019,30B,32,44401,44600,12108,12829,10329,14127,14532,14532,
2019,30B,32,44601,44800,12212,12901,10401,14230,14636,14636,
2019,30B,32,44801,45000,12316,12973,10473,14332,14740,14740,
2019,30B,32,45001,45200,12420,13045,10545,14435,14844,14844,
2019,30B,32,45201,45400,12524,13117,10617,14537,14948,14948,
2019,30B,32,45401,45600,12628,13189,10689,14640,15052,15052,
2019,30B,32,45601,45800,12732,13301,10801,14742,15156,15156,
2019,30B,32,45801,46000,12836,13418,10918,14845,15260,15260,
2019,30B,32,46001,46200,12940,13535,11035,14947,15364,15364,
2019,30B,32,46201,46400,13044,13652,11152,15050,15468,15468,
2019,30B,32,46401,46600,13148,13769,11269,15152,15572,15572,
2019,30B,32,46601,46800,13252,13886,11386,15254,15676,15676,
2019,30B,32,46801,47000,13356,14003,11503,15357,15780,15780,
2019,30B,32,47001,47200,13460,14120,11620,15459,15884,15884,
2019,30B,32,47201,47400,13564,14237,11737,15562,15988,15988,
2019,30B,32,47401,47600,13668,14354,11854,15664,16092,16092,
2019,30B,32,47601,47800,13772,14471,11971,15767,16196,16196,
2019,30B,32,47801,48000,13876,14588,12088,15869,16300,16300,
2019,30B,32,48001,48200,13980,14705,12205,15972,16404,16404,
2019,30B,32,48201,48400,14084,14822,12322,16074,16508,16508,
2019,30B,32,48401,48600,14188,14939,12439,16177,16612,16612,
2019,30B,32,48601,48800,14292,15056,12556,16279,16716,16716,
2019,30B,32,48801,49000,14396,15173,12673,16381,16820,16820,
2019,30B,32,49001,49200,14500,15290,12790,16484,16924,16924,
2019,30B,32,49201,49400,14604,15407,12907,16586,17028,17028,
2019,30B,32,49401,49600,14708,15524,13024,16689,17132,17132,
2019,30B,32,49601,49800,14812,15641,13141,16791,17236,17236,
2019,30B,32,49801,50000,14916,15758,13258,16894,17340,17340,
2019,30B,32,50001,50200,15020,15875,13381,16996,17444,17444,
2019,30B,32,50201,50400,15124,15992,13504,17099,17548,17548,
2019,30B,32,50401,50600,15228,16109,13627,17201,17652,17652,
2019,30B,32,50601,50800,15332,16226,13750,17304,17756,17756,
2019,30B,32,50801,51000,15436,16343,13873,17406,17860,17860,
2019,30B,32,51001,51200,15540,16460,13996,17509,17964,17964,
2019,30B,32,51201,51400,15644,16577,14119,17611,18068,18068,
2019,30B,32,51401,51600,15748,16694,14242,17713,18172,18172,
2019,30B,32,51601,51800,15852,16811,14365,17816,18276,18276,
2019,30B,32,51801,52000,15956,16928,14488,17918,18380,18380,
2019,30B,32,52001,52200,16060,17045,14611,18021,18484,18484,
2019,30B,32,52201,52400,16164,17162,14734,18123,18588,18588,
2019,30B,32,52401,52600,16272,17270,14848,18226,18692,18692,
2019,30B,32,52601,52800,16382,17379,14963,18328,18796,18796,
2019,30B,32,52801,53000,16492,17483,15073,18431,18900,18900,
2019,30B,32,53001,53200,16602,17591,15187,18533,19004,19004,
2019,30B,32,53201,53400,16712,17699,15301,18636,19108,19108,
2019,30B,32,53401,53600,16822,17803,15411,18738,19212,19212,
2019,30B,32,53601,53800,16932,17912,15526,18840,19316,19316,
2019,30B,32,53801,54000,17042,18016,15636,18943,19420,19420,
2019,30B,32,54001,54200,17152,18124,15750,19045,19524,19524,
2019,30B,32,54201,54400,17262,18232,15864,19148,19628,19628,
2019,30B,32,54401,54600,17372,18336,15974,19250,19732,19732,
2019,30B,32,54601,54800,17482,18445,16089,19353,19836,19836,
2019,30B,32,54801,55000,17592,18549,16199,19455,19940,19940,
2019,30B,32,55001,55200,17702,18657,16313,19558,20044,20044,
2019,30B,32,55201,55400,17812,18761,16423,19660,20148,20148,
2019,30B,32,55401,55600,17922,18869,16537,19763,20252,20252,
2019,30B,32,55601,55800,18032,18978,16652,19865,20356,20356,
2019,30B,32,55801,56000,18142,19082,16762,19968,20460,20460,
2019,30B,32,56001,56200,18252,19190,16876,20070,20564,20564,
2019,30B,32,56201,56400,18362,19294,16986,20172,20668,20668,
2019,30B,32,56401,56600,18472,19402,17100,20275,20772,20772,
2019,30B,32,56601,56800,18582,19506,17210,20377,20876,20876,
2019,30B,32,56801,57000,18692,19615,17325,20480,20980,20980,
2019,30B,32,57001,57200,18802,19723,17439,20582,21084,21084,
2019,30B,32,57201,57400,18912,19827,17549,20685,21188,21188,
2019,30B,32,57401,57600,19022,19935,17663,20787,21292,21292,
2019,30B,32,57601,57800,19132,20039,17773,20890,21396,21396,
2019,30B,32,57801,58000,19242,20148,17888,20992,21500,21500,
2019,30B,32,58001,58200,19352,20252,17998,21095,21604,21604,
2019,30B,32,58201,58400,19462,20360,18112,21197,21708,21708,
2019,30B,32,58401,58600,19573,20468,18226,21300,21813,21813,
2019,30B,32,58601,58800,19693,20572,18336,21413,21927,21927,
2019,30B,32,58801,59000,19813,20681,18451,21525,22041,22041,
2019,30B,32,59001,59200,19933,20785,18561,21638,22155,22155,
2019,30B,32,59201,59400,20053,20893,18675,21750,22269,22269,
2019,30B,32,59401,59600,20173,20997,18785,21863,22383,22383,
2019,30B,32,59601,59800,20293,21105,18899,21975,22497,22497,
2019,30B,32,59801,60000,20413,21214,19014,22088,22611,22611,
2019,30B,32,60001,60200,20533,21318,19124,22200,22725,22725,
2019,30B,32,60201,60400,20653,21426,19238,22312,22839,22839,
2019,30B,32,60401,60600,20773,21530,19348,22425,22953,22953,
2019,30B,32,60601,60800,20893,21638,19462,22537,23067,23067,
2019,30B,32,60801,61000,21013,21747,19577,22650,23181,23181,
2019,30B,32,61001,61200,21133,21855,19691,22762,23295,23295,
2019,30B,32,61201,61400,21253,21974,19816,22875,23409,23409,
2019,30B,32,61401,61600,21373,22088,19936,22987,23523,23523,
2019,30B,32,61601,61800,21493,22207,20061,23100,23637,23637,
2019,30B,32,61801,62000,21613,22321,20181,23212,23751,23751,
2019,30B,32,62001,62200,21733,22440,20306,23325,23865,23865,
2019,30B,32,62201,62400,21853,22558,20430,23437,23979,23979,
2019,30B,32,62401,62600,21973,22672,20550,23550,24093,24093,
2019,30B,32,62601,62800,22093,22791,20675,23662,24207,24207,
2019,30B,32,62801,63000,22213,22905,20795,23774,24321,24321,
2019,30B,32,63001,63200,22333,23024,20920,23887,24435,24435,
2019,30B,32,63201,63400,22453,23138,21040,23999,24549,24549,
2019,30B,32,63401,63600,22573,23257,21165,24112,24663,24663,
2019,30B,32,63601,63800,22693,23375,21289,24224,24777,24777,
2019,30B,32,63801,64000,22813,23489,21409,24337,24891,24891,
2019,30B,32,64001,64200,22933,23608,21534,24449,25005,25005,
2019,30B,32,64201,64400,23053,23722,21654,24562,25119,25119,
2019,30B,32,64401,64600,23173,23841,21779,24674,25233,25233,
2019,30B,32,64601,64800,23293,23955,21899,24787,25347,25347,
2019,30B,32,64801,65000,23413,24074,22024,24899,25461,25461,
2019,30B,32,65001,65200,23533,24192,22148,25011,25575,25575,
2019,30B,32,65201,65400,23653,24306,22268,25124,25689,25689,
2019,30B,32,65401,65600,23773,24425,22393,25236,25803,25803,
2019,30B,32,65601,65800,23893,24539,22513,25349,25917,25917,
2019,30B,32,65801,66000,24013,24658,22638,25461,26031,26031,
2019,30B,32,66001,66200,24133,24772,22758,25574,26145,26145,
2019,30B,32,66201,66400,24253,24891,22883,25686,26259,26259,
2019,30B,32,66401,66600,24373,25009,23007,25799,26373,26373,
2019,30B,32,66601,66800,24493,25123,23127,25911,26487,26487,
2019,30B,32,66801,67000,24613,25242,23252,26024,26601,26601,
2019,30B,32,67001,67200,24733,25356,23372,26136,26715,26715,
2019,30B,32,67201,67400,24853,25475,23497,26248,26829,26829,
2019,30B,32,67401,67600,24973,25594,23622,26361,26943,26943,
2019,30B,32,67601,67800,25093,25708,23742,26473,27057,27057,
2019,30B,32,67801,68000,25213,25826,23866,26586,27171,27171,
2019,30B,32,68001,68200,25333,25940,23986,26698,27285,27285,
2019,30B,32,68201,68400,25453,26059,24111,26811,27399,27399,
2019,30B,32,68401,68600,25573,26173,24231,26923,27513,27513,
2019,30B,32,68601,68800,25693,26292,24356,27036,27627,27627,
2019,30B,32,68801,69000,25813,26411,24481,27148,27741,27741,
2019,30B,32,69001,69200,25933,26525,24601,27261,27855,27855,
2019,30B,32,69201,69400,26053,26643,24725,27373,27969,27969,
2019,30B,32,69401,69600,26173,26757,24845,27485,28083,28083,
2019,30B,32,69601,69800,26293,26876,24970,27598,28197,28197,
2019,30B,32,69801,70000,26413,26990,25090,27710,28311,28311,
2019,30B,32,70001,70200,26533,27109,25215,27823,28425,28425,
2019,30B,32,70201,70400,26653,27228,25340,27935,28539,28539,
2019,30B,32,70401,70600,26773,27342,25460,28048,28653,28653,
2019,30B,32,70601,70800,26893,27460,25584,28160,28767,28767,
2019,30B,32,70801,71000,27013,27574,25704,28273,28881,28881,
2019,30B,32,71001,71200,27133,27693,25829,28385,28995,28995,
2019,30B,32,71201,71400,27253,27807,25949,28498,29109,29109,
2019,30B,32,71401,71600,27373,27926,26074,28610,29223,29223,
2019,30B,32,71601,71800,27493,28045,26199,28723,29337,29337,
2019,30B,32,71801,72000,27613,28159,26319,28835,29451,29451,
2019,30B,32,72001,72200,27733,28277,26443,28947,29565,29565,
2019,30B,32,72201,72400,27853,28391,26563,29060,29679,29679,
2019,30B,32,72401,72600,27973,28510,26688,29172,29793,29793,
2019,30B,32,72601,72800,28093,28629,26813,29285,29907,29907,
2019,30B,32,72801,73000,28213,28743,26933,29397,30021,30021,
2019,30B,32,73001,73200,28333,28862,27058,29510,30135,30135,
2019,30B,32,73201,73400,28453,28976,27178,29622,30249,30249,
2019,30B,32,73401,73600,28573,29094,27302,29735,30363,30363,
2019,30B,32,73601,73800,28693,29208,27422,29847,30477,30477,
2019,30B,32,73801,74000,28813,29327,27547,29960,30591,30591,
2019,30B,32,74001,74200,28933,29446,27672,30072,30705,30705,
2019,30B,32,74201,74400,29053,29560,27792,30184,30819,30819,
2019,30B,32,74401,74600,29173,29679,27917,30297,30933,30933,
2019,30B,32,74601,74800,29293,29793,28037,30409,31047,31047,
2019,30B,32,74801,75000,29413,29911,28161,30522,31161,31161,
2019,30B,32,75001,75200,29533,30025,28281,30634,31275,31275,
2019,30B,32,75201,75400,29653,30144,28406,30747,31389,31389,
2019,30B,32,75401,75600,29773,30263,28531,30859,31503,31503,
2019,30B,32,75601,75800,29893,30377,28651,30972,31617,31617,
2019,30B,32,75801,76000,30013,30496,28776,31084,31731,31731,
2019,30B,32,76001,76200,30133,30610,28896,31197,31845,31845,
2019,30B,32,76201,76400,30253,30728,29020,31309,31959,31959,
2019,30B,32,76401,76600,30373,30842,29140,31422,32073,32073,
2019,30B,32,76601,76800,30493,30961,29265,31534,32187,32187,
2019,30B,32,76801,77000,30613,31080,29390,31646,32301,32301,
2019,30B,32,77001,77200,30733,31194,29510,31759,32415,32415,
2019,30B,32,77201,77400,30853,31313,29635,31871,32529,32529,
2019,30B,32,77401,77600,30973,31427,29755,31984,32643,32643,
2019,30B,32,77601,77800,31093,31545,29879,32096,32757,32757,
2019,30B,32,77801,78000,31213,31659,29999,32209,32871,32871,
2019,30B,32,78001,78200,31333,31778,30124,32321,32985,32985,
2019,30B,32,78201,78400,31453,31897,30249,32434,33099,33099,
2019,30B,32,78401,78600,31573,32011,30369,32546,33213,33213,
2019,30B,32,78601,78800,31693,32130,30494,32659,33327,33327,
2019,30B,32,78801,79000,31813,32244,30614,32771,33441,33441,
2019,30B,32,79001,79200,31933,32362,30738,32883,33555,33555,
2019,30B,32,79201,79400,32053,32481,30863,32996,33669,33669,
2019,30B,32,79401,79600,32173,32595,30983,33108,33783,33783,
2019,30B,32,79601,79800,32293,32714,31108,33221,33897,33897,
2019,30B,32,79801,80000,32413,32828,31228,33333,34011,34011,
2019,0,3,32,80001,81600,41,41,39,42,43,43
2019,0,3,32,81601,82000,41,41,40,42,43,43
2019,0,3,32,82001,84200,41,42,40,42,43,43
2019,0,3,32,84201,84800,42,42,40,42,43,43
2019,0,3,32,84801,85600,42,42,40,43,43,43
2019,0,3,32,85601,85800,42,42,41,43,43,43
2019,0,3,32,85801,87200,42,42,41,43,44,44
2019,0,3,32,87201,89000,42,43,41,43,44,44
2019,0,3,32,89001,89800,43,43,41,43,44,44
2019,0,3,32,89801,91400,43,43,42,43,44,44
2019,0,3,32,91401,92600,43,43,42,44,44,44
2019,0,3,32,92601,93200,43,43,42,44,45,45
2019,0,3,32,93201,94400,43,44,42,44,45,45
2019,0,3,32,94401,94600,44,44,42,44,45,45
2019,0,3,32,94601,99200,44,44,43,44,45,45
2019,0,3,32,99201,99800,44,44,43,45,45,45
2019,0,3,32,99801,100400,44,45,44,45,45,45
2019,0,3,32,100401,100600,45,45,44,45,45,45
2019,0,3,32,100601,105800,45,45,44,45,46,46
2019,0,3,32,105801,107400,45,45,45,45,46,46
2019,0,3,32,107401,107600,46,45,45,45,46,46
2019,0,3,32,107601,108400,46,46,45,45,46,46
2019,0,3,32,108401,110200,46,46,45,46,46,46
2019,0,3,32,110201,112400,46,46,45,46,47,47
2019,0,3,32,112401,115400,46,46,46,46,47,47
2019,0,3,32,115401,116800,47,46,46,46,47,47
2019,0,3,32,116801,119600,47,47,46,46,47,47
2019,0,3,32,119601,120000,47,47,46,47,47,47
2019,0,3,32,120001,121800,47,47,47,47,47,47
2019,0,3,32,121801,124600,47,47,47,47,48,48
2019,0,3,32,124601,127400,48,47,47,47,48,48
2019,0,3,32,127401,128800,48,48,47,47,48,48
2019,0,3,32,128801,133400,48,48,48,47,48,48
2019,0,3,32,133401,136200,48,48,48,48,48,48
2019,0,3,32,136201,141800,49,48,48,48,49,49
2019,0,3,32,141801,150600,49,49,49,48,49,49
2019,0,3,32,150601,154400,49,49,49,49,49,49
2019,0,3,32,154401,160800,50,49,49,49,50,50
2019,0,3,32,160801,173000,50,50,50,49,50,50
2019,0,3,32,173001,178200,50,50,50,50,50,50
2019,0,3,32,178201,185400,51,50,50,50,51,51
2019,0,3,32,185401,203200,51,51,51,50,51,51
2019,0,3,32,203201,210600,51,51,51,51,51,51
2019,0,3,32,210601,219200,52,51,51,51,52,52
2019,0,3,32,219201,246200,52,52,52,51,52,52
2019,0,3,32,246201,257400,52,52,52,52,52,52
2019,0,3,32,257401,268000,53,52,52,52,53,53
2019,0,3,32,268001,312200,53,53,53,52,53,53
2019,0,3,32,312201,331000,53,53,53,53,53,53
2019,0,3,32,331001,344600,54,53,53,53,54,54
2019,0,3,32,344601,426800,54,54,54,53,54,54
2019,0,3,32,426801,463400,54,54,54,54,54,54
2019,0,3,32,463401,482400,55,54,54,54,55,55
2019,0,3,32,482401,673600,55,55,55,54,55,55
2019,0,3,32,673601,772400,55,55,55,55,55,55
2019,0,3,32,772401,804200,56,55,55,55,56,56
2019,0,3,32,804201,1597800,56,56,56,55,56,56
2019,0,3,32,1597801,2317800,56,56,56,56,56,56
2019,0,3,32,2317801,2412800,57,56,56,56,57,57
2019,0,3,32,2412801,,57,57,57,56,57,57
2019,30B,33,1,1600,0,0,0,0,0,0,
2019,30B,33,1601,1700,117,0,116,1,117,19,
2019,30B,33,1701,1800,128,0,125,28,128,53,
2019,30B,33,1801,1900,138,0,133,60,138,87,
2019,30B,33,1901,2000,149,0,141,93,149,121,
